datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,pollution_index,label
2004-03-11 20:00:00,2.7725844986521326,2.460943835540515,1.766587606762077,1.8419417536339193,1.724298743035299,0.5338990860185137,-0.35103731679331734,1.1917372067962406,2.149555449658225,1.5366363701606582,-0.9831558633592057,1.0822997025089982,-0.5130042651409711,1.9383251538663564,2
2004-03-11 21:00:00,1.2359063774982901,0.9622135368008474,-0.980960001753442,0.3492872083661399,0.4997432572586405,-0.00940850794856265,0.4858934860084183,0.5675420501338102,0.7392488689080553,0.6242321245855083,-1.0400948987321568,0.8612870629953304,-0.6905360933008537,-0.8906457393452619,0
2004-03-11 22:00:00,-0.4404697546695379,-0.6327654967202665,-2.8126584074304546,-0.7302218824078793,-0.7210788276467476,-0.724029307220573,1.9251015954992536,-0.5301804667552916,-0.3505334889443486,-0.5230729430211846,-1.142585162403469,0.8263903304405407,-0.8183391180546068,-2.797012969591362,0
2004-03-11 23:00:00,-0.7897147822045021,-0.8710956971314674,-3.2840513794796857,-1.010094609645588,-1.1690869321991835,-0.9540784686300557,2.8637155799497984,-1.2189475361759046,-0.5865558712599762,-1.188213165405237,-1.142585162403469,0.6751711560364522,-0.8800028342782077,-3.2862922041118625,0
2004-03-12 00:00:00,-0.30077174365555226,-0.10568909196472596,-2.893468631210323,-0.5702946097006172,-0.5120083788556108,-0.5869787429766258,1.6474282917659675,-0.2718928157225618,-0.228151512928838,-0.5354361441807395,-1.1311973553288786,0.5414003479097587,-0.9344558740079193,-2.8568715993465297,0
2004-03-12 01:00:00,-0.1610737326415666,-0.2706869230186343,-2.9204053724702788,-0.5036582460725914,-0.42240675794512356,-0.5331374498807894,1.6200520505528264,0.007918806229562212,-0.2194099432134444,-0.49587390047016383,-1.1995241977764202,0.6111938130193381,-0.9667795962219036,-2.873788168625164,0
2004-03-12 02:00:00,-0.5103187601765308,-0.5273502157691584,-3.0954941906599935,-0.8101855187615105,-0.8368142546561269,-0.7827652633251218,2.2027748992325398,-0.4010366412389267,-0.4350353295264869,-0.8420435329377004,-1.2678510402239616,0.7333323769611015,-0.9747362047668843,-3.0793895490885657,0
2004-03-12 03:00:00,-0.9294127932184878,-0.9810942511674063,-3.351393232629576,-1.1033855187248243,-1.37442398011905,-0.9320524850908499,3.3134681141656843,-1.0359937833610542,-0.7759565484268378,-1.2871187746816761,-1.2792388472985519,0.7624129874234262,-0.9784658650223441,-3.3630674031456644,0
2004-03-12 04:00:00,-0.9992617987254807,-1.246924090087592,-3.4995453095593345,-1.2100037005296655,-1.6282952393654304,-1.0813397068565782,4.146488025365543,-1.6709509254831818,-0.930390946732125,-1.6036167243662809,-1.381729110969864,0.9717933827521646,-0.9816982372437425,-3.5179190757731633,0
2004-03-12 05:00:00,-1.0691108042324735,-1.1735917207302993,-3.5399504214492685,-1.2233309732552708,-1.646962243721782,-1.0372877397781666,4.154309808569297,-1.412663274450452,-0.8691999587243697,-1.5788903220471713,-1.3589534968206833,0.9194482839199799,-0.9854278974992023,-3.5595598616898014,0
2004-03-12 06:00:00,-0.9294127932184878,-0.8069298739438364,-3.405266715149488,-1.1167127914504293,-1.385624182732861,-0.9100265015516442,3.3330225721750706,-0.8315160596268097,-0.6710577118421145,-1.3489347804794505,-1.3020144614477323,0.797309719978216,-0.9851792534821717,-3.416419660101357,0
2004-03-12 07:00:00,-0.5103187601765308,-0.055273088031587314,-3.1897727850698394,-0.7702037005846948,-0.7920134442008833,-0.650609362089887,2.1675768748156443,-0.12122501928680271,-0.2689455049340082,-0.7035756799506858,-1.3475656897460933,0.9252644060124445,-0.9647904440856584,-3.166574944601527,0
2004-03-12 08:00:00,1.5851514050332547,2.218030362044483,-0.9136181486035518,1.0289781173720036,1.0970873966618886,0.31853391363516814,0.25123998989578217,0.675161904730781,1.3016231872650446,0.9085857512552704,-1.245075426074781,0.808941964163146,-0.9192885889690499,-0.7527106359963974,0
2004-03-12 09:00:00,1.131132869237801,2.02553289248159,-0.8732130367136177,1.5887235718474213,1.5338952986005137,0.024854133112424147,-0.25717591834826287,0.47068418099653647,1.7620125256091081,1.373442114854534,-1.0287070916575667,0.4076295397830651,-0.9038726599131497,-0.6674771523232785,0
2004-03-12 10:00:00,0.6771143334423476,1.1317946409395865,-0.8328079248236836,0.509214481073402,0.6565460938519931,-0.26882564741031983,0.3099033639239412,0.26620645726229203,0.7538181517670446,0.5055453934537814,-0.5731948086739571,-0.4357081636243516,-0.9637958680175359,-0.7423004395172381,0
2004-03-12 11:00:00,0.3977183114143763,0.733049882559308,-1.398479491282761,0.18935993565887768,0.35414062327909884,-0.12688042015766024,0.5328241852309455,0.7182098465695692,0.4216385025820873,0.33246057722001304,-0.44792893085346436,-0.6276401926756949,-0.9829414573288959,-1.3252714423501752,0
2004-03-12 12:00:00,-0.021375721627580797,0.4718033167239532,-2.098834764041619,0.0027781175004051974,0.16373717884431352,-0.4841908197936654,0.7909430309548453,0.07249071898774467,0.24389325170241716,-0.1818485910174699,-0.36821428133133277,-0.7381465124325288,-0.9948763701463668,-2.027959704693447,0
2004-03-12 13:00:00,0.25802030040039053,0.6826338786261694,-1.7486571276621898,0.10939629930524669,0.27573920498242255,-0.40098154864555463,0.685348957704159,0.13706263174592712,0.40706921972309795,-0.12250522545160648,-0.24294840351084002,-0.8544689542818277,-0.9782172210053135,-1.6740130244020213,0
2004-03-12 14:00:00,0.3977183114143763,0.843048436595247,-1.358074379392827,0.3492872083661399,0.5072100590011811,-0.3862975596194174,0.4546063531934002,0.2877304281816862,0.6022976100335553,0.07036071263744963,-0.22017278936165963,-0.7846754891722482,-0.9041213039301803,-1.2706179108345872,0
2004-03-12 15:00:00,0.5374163224283618,1.145544460194079,-1.1425804493131784,0.5358690265246122,0.6714796973370744,-0.2541416583841826,0.3490122799427139,0.3523023409398687,0.835406135777385,0.26322665072650575,-0.2771118247346108,-0.709065901970204,-0.8916891030786479,-1.0415935882930762,0
2004-03-12 16:00:00,0.46756731692136894,0.9438804444615243,-1.411947861912739,0.33595993564053456,0.4885430546448296,-0.3128776144887314,0.4741608112027865,0.22315851542350373,0.5935560403181617,0.1964653644649094,-0.26572401766002063,-0.697433657785274,-0.8800028342782077,-1.3226688932303852,0
2004-03-12 17:00:00,0.1881712948933976,0.7834658864924468,-1.8429357220720362,0.20268720838448281,0.36907422676418,-0.4499281787326786,0.6775271745004046,0.2016345445041096,0.45660478144366173,-0.09530618290058575,-0.15184594691411843,-0.8661011984667577,-0.9068563881175175,-1.757294596235298,0
2004-03-12 18:00:00,1.2359063774982901,1.8651183345125124,-0.4960986590742328,1.2155599355304763,1.250156832383971,-0.17582705024478423,-0.08118579626378576,0.8473536720859342,1.3307617529830231,0.9333121535743801,-0.3568264742567426,-0.5578467275661154,-0.852900636421867,-0.3376040513899092,0
2004-03-12 19:00:00,1.0962083664843048,1.9338674307849744,-0.3748833234044305,1.068959935548819,1.1344214053745916,-0.19540570227963383,-0.04598777184689033,0.7612577884083576,1.1471887889597572,1.0272724823869972,-0.43654112377887416,-0.3368340880524478,-0.7738318390061207,-0.23740591027799826,0
2004-03-12 20:00:00,3.1218295261870965,3.3913482717611645,2.938335851570166,2.988087208035965,2.4933793225169807,0.4800577929226773,-0.8164334174167124,1.2993570613932113,2.7294129074460014,2.1127615441959158,-0.6073582298977277,0.0761105805125632,-0.6758660962960455,3.1888500059254024,2
2004-03-12 21:00:00,1.5851514050332547,2.268446365977622,0.8507384039235707,1.3221781173353178,1.3322916515519174,0.15701003434765892,-0.31583929237642194,0.8473536720859342,1.4210913067087572,1.469875083899062,-0.6984606864944497,0.23896199910158142,-0.6614447433082679,0.9805870777836739,2
2004-03-12 22:00:00,0.9565103554703189,1.745953234306912,-0.7385293304138374,0.5491962992502175,0.6901467016934258,0.05422211116469854,0.024408276986900523,0.6321139628919926,0.7858705740568213,1.1335960123591693,-0.8237265643149423,0.5762970804645483,-0.6107213638340158,-0.6421022984053268,0
2004-03-12 23:00:00,2.2836414601031834,2.630524939679254,1.3086630053428239,1.5487417536706056,1.5077614925016214,0.28427127257418133,-0.3588590999970719,0.5244941082950219,1.7736679518962997,1.5440542908563912,-0.9717680562846155,0.8961837955501197,-0.6030133993060657,1.45815484126512,2
2004-03-13 00:00:00,0.3977183114143763,0.8109655250014315,-1.9910877990017946,-0.0771855188532258,0.08160235967636692,-0.23945766935804544,0.509358835619682,0.07249071898774467,0.26429024770500226,0.6242321245855083,-0.9945436704337959,0.867103185087795,-0.6462774582693983,-1.9238577399018513,0
2004-03-13 01:00:00,-0.1610737326415666,0.42597058587564535,-2.7318481836505866,-0.3703855188165395,-0.25813711960923036,-0.5037694718285151,0.931735128622427,-0.2718928157225618,0.02826786538937467,0.2755898518860606,-1.0400948987321568,0.8554709409028655,-0.6895415172327313,-2.6785969846409214,0
2004-03-13 02:00:00,-0.370620749162545,0.3709713088576759,-3.055089078770059,-0.636930973328643,-0.5978765988948277,-0.7778706003164094,1.3423787468195403,-0.594752379513474,-0.25729007864681674,0.025853188463052065,-1.0742583199559275,0.8554709409028655,-0.7310650680768493,-3.020832193893293,0
2004-03-13 03:00:00,-0.30077174365555226,0.31597203183970646,-3.014683966880125,-0.636930973328643,-0.5941431980235573,-0.7142399812031482,1.3541114216251722,-0.583990394053777,-0.21358223006984864,-0.0903609024367638,-1.1881363907018299,1.0648513362316034,-0.7517025214903931,-2.98049268253655,0
2004-03-13 04:00:00,-0.5452432629300271,0.20139020471893676,-2.8800002605803448,-0.5303127915238016,-0.452273964915286,-0.650609362089887,1.1702995163369405,-0.5732284085940799,-0.12033881977231677,-0.1002514633644077,-1.2792388472985519,1.274231731560341,-0.7554321817458529,-2.8445094910275275,0
2004-03-13 05:00:00,-0.7897147822045021,-0.5731829466174663,-3.230177896959774,-1.010094609645588,-1.1840205356842648,-0.8806585234993698,2.296636297677594,-0.9606598851431747,-0.522451026680423,-0.5280182234850065,-1.1311973553288786,0.8380225746254708,-0.7991935287432469,-3.2342412217160645,0
2004-03-13 06:00:00,-0.6500167711905165,-0.014023630268110227,-3.270583008849708,-0.9701127914687724,-1.1056191173875884,-0.9247104905777814,2.2418838152513123,-1.0682797397401453,-0.5399341661112103,-0.4884559797744309,-1.2564632331493715,1.0648513362316034,-0.8228147103611586,-3.2667730857134383,0
2004-03-13 07:00:00,-0.4404697546695379,0.040975646749859214,-3.001215596250147,-0.6769127915054587,-0.6426774093500712,-0.5037694718285151,1.5457451101171584,-0.7023722341104448,-0.1290803894877104,-0.22882875542377842,-1.3589534968206833,1.3207607083000612,-0.8116257295947793,-2.973986309737075,0
2004-03-13 08:00:00,0.3977183114143763,1.0676288177519555,-1.8564040927020142,0.21601448111008817,0.3765410285067206,0.06890610019083575,0.3998538707671184,-0.2934167866419559,0.654747028325917,0.39427658301778745,-1.336177882671503,1.3033123420226658,-0.8083933573733809,-1.7651022435946677,0
2004-03-13 09:00:00,1.0962083664843048,1.3976244798597721,-0.41528843529436454,0.6558144810550588,0.7872151243464536,0.25979795753061935,-0.010789747429994903,0.2016345445041096,0.9432188289339063,0.9357847938062911,-0.9831558633592057,0.6111938130193381,-0.7638860783248949,-0.3167836584315897,0
2004-03-13 10:00:00,0.7469633389493405,1.5763721301681728,-1.4792897150626292,0.36261448109174504,0.518410261614992,0.039538122138561345,0.1417350250432186,0.3523023409398687,0.6226946060361405,1.0693073663294839,-0.6642972652706789,0.11682343515981795,-0.7114221907314281,-1.3799249738657628,0
2004-03-13 11:00:00,1.3756043885122757,2.0117830732270976,0.17731987242466893,0.7890872083111108,0.9029505513558329,0.26469262053933174,-0.09682936267129483,1.0410694103604816,0.9519603986492999,1.361078913694979,-0.2998874388837914,-0.40662755316202687,-0.682579484755873,0.2739949917607174,2
2004-03-13 12:00:00,1.0263593609773118,1.594705222507496,-0.8058711835637276,0.509214481073402,0.6528126929807229,-0.01430317095727505,0.16520037465448223,1.105641323118664,0.6576608848977149,0.8764414282404277,0.018971159204735136,-0.8951818089290824,-0.772339974903937,-0.7097685755198644,0
2004-03-13 13:00:00,0.46756731692136894,1.0309626330733093,-1.5600999388424974,0.2826508447381141,0.4362754424470454,-0.43524418970654144,0.6032202340647365,0.3092543991010804,0.42746621572568305,0.16926632191388866,0.13284922995063753,-1.0405848612407058,-0.8071501372882278,-1.4710141930584089,0
2004-03-13 14:00:00,-0.0912247271345737,0.476386589808784,-2.125771505301575,-0.21045824610927755,-0.06773367517444508,-0.6065573950114754,0.9982202858543406,-0.164272961125591,0.10111427968432145,-0.45136637629576626,-0.026580069093625654,-0.8370205880044329,-0.763140146273803,-2.0761068634095605,0
2004-03-13 15:00:00,-0.0912247271345737,0.6276346016082,-2.179644987821487,-0.13049460975564656,0.018134544864771826,-0.601662732002763,0.8456955133811271,0.13706263174592712,0.2293239688434278,-0.21152027380040161,0.018971159204735136,-0.906814053114012,-0.784274887721408,-2.1203501984459887,0
2004-03-13 16:00:00,0.25802030040039053,0.9301306252070319,-2.139239875931553,0.0027781175004051974,0.16747057971558382,-0.5086641348372274,0.66970539129665,0.3092543991010804,0.29342881342298094,0.11239559657993622,-0.07213129739198644,-0.8195722217270379,-0.7917342082323274,-2.061792843250716,0
2004-03-13 17:00:00,0.1183222893864047,1.0217960869036478,-2.3277970647512456,0.056087208402825946,0.21600479104209772,-0.4597175047501034,0.5602004264440864,0.3307783700204745,0.4332939288692788,0.12723143797140207,-0.17462156106329882,-0.6625369252304847,-0.7656265864441095,-2.2413687325162193,0
2004-03-13 18:00:00,0.7469633389493405,1.6955372303737735,-1.0617702255333101,0.7091235719574795,0.8245491330591566,-0.07303912706182385,-0.006878855828117634,0.82582970116654,0.949046542077502,0.8962225500957155,-0.24294840351084002,-0.4764210182716064,-0.682579484755873,-0.9426967217410602,0
2004-03-13 19:00:00,1.4454533940192689,2.3188623699107604,-0.15938939332478191,1.255541753707292,1.2837574402254035,0.17169402337379613,-0.2923739427651583,1.1917372067962406,1.3657280318445977,1.4327854804203972,-0.2771118247346108,-0.3949953089770972,-0.6532394907462565,-0.0044777640568020305,1
2004-03-13 20:00:00,1.4454533940192689,2.328028916080422,0.19078824305464698,1.202232662804871,1.23895662977016,0.18148334939122093,-0.3080175091726674,1.105641323118664,1.3453310358420125,1.64295990013283,-0.2884996318092012,-0.29612123340519303,-0.5992837390506061,0.32864852327630434,2
2004-03-13 21:00:00,1.4454533940192689,2.37386164692873,-0.01123731639502354,1.0822872082744246,1.1381548062458617,0.20106200142607053,-0.27673037635764924,1.0625933812798758,1.1850689243931296,2.1102889039640047,-0.334050860107562,-0.13908593690863985,-0.5234473138562583,0.12174586825300783,2
2004-03-13 22:00:00,0.6771143334423476,1.5626223109136805,-1.2099223024630685,0.3892690265429553,0.5482774685851544,-0.13666974617508504,0.04396273499628687,0.7182098465695692,0.858716988351768,1.462457163203329,-0.4137655096296938,-0.03439573924427063,-0.5311552783842083,-1.1183687873268784,0
2004-03-13 23:00:00,0.3278693059073834,1.44345721070808,-2.071898022781663,0.09606902657964156,0.2533387997548007,-0.34224559254100584,0.23168553188639582,0.43839822461744526,0.43620778544107663,1.244864822795163,-0.4023777025551036,0.006317115402983719,-0.4980856241191322,-1.9863189187768089,0
2004-03-14 00:00:00,0.5374163224283618,1.9751168885484514,-2.3816705472711575,0.10939629930524669,0.2645390023686116,-0.2541416583841826,0.219952857080764,0.4168742536980511,0.4595186380154596,1.2423921825632522,-0.49348015915182536,0.2564103653789765,-0.42224919892478463,-2.2804069693130673,0
2004-03-14 01:00:00,0.46756731692136894,1.745953234306912,-1.8698724633319923,0.2293417538356933,0.3840078302492612,-0.332456266523581,0.18475483266386858,0.2016345445041096,0.49739877344883193,1.2300289814036973,-0.4137655096296938,0.13427180143721262,-0.41280072627761993,-1.775512440073827,0
2004-03-14 02:00:00,0.25802030040039053,1.20971028338171,-2.3951389179011358,-0.21045824610927755,-0.06400027430317477,-0.5576107649243514,0.4702499196009092,-0.12122501928680271,0.2613763911332044,0.752809416644879,-0.6529094581960887,0.5646648362796183,-0.4125520822605893,-2.329855402589075,0
2004-03-14 03:00:00,0.1881712948933976,1.1042950024306017,-1.8564040927020142,-0.06385824612762067,0.09653596316144812,-0.699555992177011,0.34510138834083665,-0.3579886994001384,0.48574334716164047,0.6069236429621314,-0.7553997218674009,0.8263903304405407,-0.3784878519273907,-1.7963328330321464,0
2004-03-14 04:00:00,-0.23092273814855951,0.12347456227681339,-2.8800002605803448,-0.6635855187798534,-0.6314772067362604,-0.8415012194296706,1.162477733133186,-0.594752379513474,-0.003784556900401914,0.04563431031833987,-0.6984606864944497,0.6926195223138472,-0.3961415771365667,-2.8516665011069495,0
2004-03-14 05:00:00,-0.6500167711905165,-0.18818800749168013,-3.2032411556998177,-0.863494609663931,-0.9376160781804249,-0.9247104905777814,1.7178243405997582,-0.8530400305462039,-0.22232379978524228,-0.2560277979747992,-0.7667875289419911,0.808941964163146,-0.41354665832871207,-3.1912991612395314,0
2004-03-14 06:00:00,-0.7897147822045021,-0.12402218430404911,-3.2436462675897517,-1.0234218823711931,-1.2101543417831568,-0.968762457656193,2.1988640076306623,-1.003707826981963,-0.3505334889443486,-0.3969682911937248,-0.7553997218674009,0.7565968653309616,-0.4284652993505507,-3.248555241874909,0
2004-03-14 07:00:00,-0.859563787711495,-0.3440192923759269,-3.270583008849708,-1.0367491550967982,-1.2213545443969678,-0.821922567394821,2.1558442000100126,-0.9176119433043863,-0.3301364929417635,-0.4439484556000333,-0.8920534067624837,1.070667458324068,-0.4142925903798039,-3.2771832821925977,0
2004-03-14 08:00:00,-0.5103187601765308,0.23805638939758306,-3.1493676731799054,-0.7968582460359052,-0.8218806511710457,-0.6897666661595862,1.5340124353115265,-0.5517044376746858,-0.11451110662872102,-0.1818485910174699,-0.7553997218674009,0.7856774757932864,-0.4142925903798039,-3.1301392569244686,0
2004-03-14 09:00:00,-0.370620749162545,0.6047182361840461,-2.866531889950367,-0.5036582460725914,-0.4261401588163939,-0.6065573950114754,0.8691608629923907,-0.5732284085940799,0.21475468598443845,0.14948520005860086,-0.6642972652706789,0.6286421792967327,-0.390174120727831,-2.8256410099090505,0
2004-03-14 10:00:00,0.04847328387941211,1.0492957254126323,-1.8968092045919482,-0.21045824610927755,-0.07146707604571537,-0.479296156784953,0.466339027999032,-0.2503688448031676,0.46826020773085325,0.47587371067084966,-0.42515331670428397,0.22732975491665178,-0.36506107500773555,-1.8522876391076295,0
2004-03-14 11:00:00,0.46756731692136894,1.5672055839985113,-1.6409101626223657,0.09606902657964156,0.24960539888353042,-0.32266694050615624,0.17693304946011404,0.09401468990713882,0.7071964466182787,0.7973169408192765,-0.15184594691411843,-0.1797987915558942,-0.34989378996886605,-1.5673085104906352,0
2004-03-14 12:00:00,0.46756731692136894,1.4342906645384186,-1.6813152745122997,0.06941448112843107,0.22347159278463832,-0.39608688563684225,0.29034890591455487,0.2016345445041096,0.6518331717541191,0.5673613992515557,0.12146142287604753,-0.63345631476816,-0.4282166553335201,-1.6089492964072738,0
2004-03-14 13:00:00,-0.0912247271345737,0.8155487980862622,-2.3816705472711575,-0.35705824609093445,-0.23200331351033826,-0.6310307100550374,0.9825767194468316,-0.12122501928680271,0.2089269728408427,-0.1299231461473394,0.33782975729326187,-1.034768739148241,-0.5928189946078092,-2.337663049948445,0
2004-03-14 14:00:00,-0.23092273814855935,0.476386589808784,-2.50288588294096,-0.35705824609093445,-0.23573671438160856,-0.6799773401421614,1.060794551484377,-0.164272961125591,0.10694199282791719,-0.3969682911937248,0.36060537144244226,-1.1045622042578203,-0.641553221945816,-2.45738030945878,0
